task,string_square_sequence,program,new_solved,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
18,11510594847363524231211076665545,"[{'R7{sl}R6{l}': 1, 'R6{sl}fR6{l}': 1, 'R5{sl}flR5{f}': 1, 'R2{R10{sl}}': 1, 'R4{slsl}': 1}]",5,5.0,R7{sl}R6{l},5.0,271.0,0.01845018450184502
18,11510594847363524231211076665546,[{'R5{sl}flrR4{}': 1}],1,1.0,R5{sl}flrR4{},1.0,271.0,0.0036900369003690036
18,115105948473635242312110766656,"[{'R5{sl}R5{f}f': 1, 'R5{sl}R4{f}R5{l}': 1}]",2,2.0,R5{sl}R5{f}f,2.0,271.0,0.007380073800738007
18,1151059484746353433222,[{'R5{slf}': 1}],1,1.0,R5{slf},1.0,271.0,0.0036900369003690036
18,11510595,"[{'fR4{}f': 1, 'R2{s}': 1}]",2,2.0,fR4{}f,2.0,271.0,0.007380073800738007
18,115105958474645444,[{'R2{s}lR7{f}': 1}],1,1.0,R2{s}lR7{f},1.0,271.0,0.0036900369003690036
18,1151059585,"[{'R2{s}R2{}s': 1, 'R3{f}': 1}]",2,2.0,R2{s}R2{}s,2.0,271.0,0.007380073800738007
18,115105958574635343,[{'fffllff': 1}],1,1.0,fffllff,1.0,271.0,0.0036900369003690036
18,115105958575,"[{'R3{f}s': 2, 'R4{f}': 6}]",8,2.0,R4{f},8.0,271.0,0.02952029520295203
18,11510595857564534231201076655544,[{'R4{f}R5{l}R3{sl}': 1}],1,1.0,R4{f}R5{l}R3{sl},1.0,271.0,0.0036900369003690036
18,1151059585756455,"[{'sR3{f}lr': 1, 'R4{f}lR5{rss}': 1}]",2,2.0,sR3{f}lr,2.0,271.0,0.007380073800738007
18,11510595857565,[{'R5{f}': 3}],3,1.0,R5{f},3.0,271.0,0.01107011070110701
18,11510595857565544332211076,[{'R4{f}sR5{l}': 1}],1,1.0,R4{f}sR5{l},1.0,271.0,0.0036900369003690036
18,115105958575655443322110766555,[{'R5{f}R6{l}fR6{s}': 1}],1,1.0,R5{f}R6{l}fR6{s},1.0,271.0,0.0036900369003690036
18,1151059585756554433221107666,[{'R5{f}R5{l}f': 1}],1,1.0,R5{f}R5{l}f,1.0,271.0,0.0036900369003690036
18,11510595857565544332211076665545,[{'R5{s}R5{l}fls': 1}],1,1.0,R5{s}R5{l}fls,1.0,271.0,0.0036900369003690036
18,11510595857565544433,"[{'R4{f}R5{sl}': 1, 'R5{f}R5{ls}': 1}]",2,2.0,R4{f}R5{sl},2.0,271.0,0.007380073800738007
18,115105958575655445,[{'R5{f}lr': 1}],1,1.0,R5{f}lr,1.0,271.0,0.0036900369003690036
18,1151059585756555,"[{'R5{f}s': 1, 'R3{fs}': 1, 'R3{sf}': 1, 'R2{R2{R2{R10{R2{R10{f}}}}}}': 1, 'fffffff': 1}]",5,5.0,R5{f}s,5.0,271.0,0.01845018450184502
18,115105958575655545,"[{'R5{sf}fR5{sf}': 1, 'sR6{f}lr': 1, 'R10{s}': 1}]",3,3.0,R5{sf}fR5{sf},3.0,271.0,0.01107011070110701
18,115105958575655546,[{'R5{f}srR2{}': 1}],1,1.0,R5{f}srR2{},1.0,271.0,0.0036900369003690036
18,1151059585756555463526,[{'R3{sf}rlr': 1}],1,1.0,R3{sf}rlr,1.0,271.0,0.0036900369003690036
