id,student,task,solved,start,end,time_spent
31249,10697,53,True,2018-05-24T11:22:49.447509Z,2018-05-24T11:23:19.713580Z,30
31234,10510,74,False,2018-05-24T11:20:13.419428Z,2018-05-24T12:18:54.670874Z,3521
31099,10698,19,True,2018-05-24T10:58:42.242372Z,2018-05-24T11:22:03.821574Z,1401
31224,10576,18,False,2018-05-24T11:18:42.691685Z,2018-05-24T11:19:34.062034Z,51
31219,10704,17,False,2018-05-24T11:17:04.365287Z,2018-05-24T11:23:21.667135Z,377
31213,10704,71,True,2018-05-24T11:16:09.933380Z,2018-05-24T11:16:59.357407Z,49
31199,10702,13,True,2018-05-24T11:13:23.383191Z,2018-05-24T11:18:01.864410Z,278
31228,10597,61,False,2018-05-24T11:19:38.859398Z,2018-05-24T11:19:38.859427Z,0
31260,10510,9,False,2018-05-24T12:22:44.843529Z,2018-05-24T12:22:44.843546Z,0
31230,10595,32,False,2018-05-24T11:19:47.726720Z,2018-05-24T11:19:47.726736Z,0
31212,10649,84,False,2018-05-24T11:15:49.268297Z,2018-05-24T11:22:08.515352Z,379
31221,10510,54,True,2018-05-24T11:17:45.349726Z,2018-05-24T11:19:51.183193Z,125
31210,10597,73,False,2018-05-24T11:15:28.897827Z,2018-05-24T11:15:28.897855Z,0
31240,10593,17,False,2018-05-24T11:21:21.041193Z,2018-05-24T11:22:08.578238Z,47
31254,10606,43,False,2018-05-24T11:34:17.567812Z,2018-05-24T11:35:04.639064Z,47
31214,10586,41,True,2018-05-24T11:16:14.008104Z,2018-05-24T11:17:07.872997Z,53
31225,10592,79,True,2018-05-24T11:18:56.105337Z,2018-05-24T11:19:58.297828Z,62
31203,10583,47,False,2018-05-24T11:14:05.833739Z,2018-05-24T11:18:18.318637Z,252
31244,10696,14,False,2018-05-24T11:21:57.247881Z,2018-05-24T11:22:16.646877Z,19
31259,10706,67,True,2018-05-24T12:22:16.055346Z,2018-05-24T12:23:11.932822Z,55
31238,10586,73,True,2018-05-24T11:20:55.876440Z,2018-05-24T11:22:21.777808Z,85
31207,10696,18,False,2018-05-24T11:14:48.284431Z,2018-05-24T11:15:42.740557Z,54
31261,10706,51,True,2018-05-24T12:23:16.192304Z,2018-05-24T12:23:28.667295Z,12
31217,10696,76,False,2018-05-24T11:16:33.481270Z,2018-05-24T11:18:28.619219Z,115
31226,10696,13,False,2018-05-24T11:19:10.626134Z,2018-05-24T11:21:15.622367Z,124
31262,10510,34,False,2018-05-24T12:23:29.171542Z,2018-05-24T12:23:29.171572Z,0
31233,10595,77,False,2018-05-24T11:20:10.806180Z,2018-05-24T11:20:10.806204Z,0
31246,10595,14,False,2018-05-24T11:22:26.562282Z,2018-05-24T11:22:26.562297Z,0
31211,10593,41,False,2018-05-24T11:15:37.212239Z,2018-05-24T11:20:14.901980Z,277
31218,10598,13,True,2018-05-24T11:16:42.773436Z,2018-05-24T11:21:20.275760Z,277
31266,10706,19,True,2018-05-24T12:27:24.112457Z,2018-05-24T12:29:17.005929Z,112
31205,10595,73,True,2018-05-24T11:14:22.816962Z,2018-05-24T11:16:21.616602Z,118
31235,10595,81,False,2018-05-24T11:20:20.217021Z,2018-05-24T11:20:20.217046Z,0
31258,10510,28,True,2018-05-24T11:58:34.671150Z,2018-05-24T12:08:03.825129Z,569
31247,10586,69,False,2018-05-24T11:22:28.437502Z,2018-05-24T11:22:28.437516Z,0
31245,10696,67,False,2018-05-24T11:22:21.408617Z,2018-05-24T11:22:29.214321Z,7
31239,10592,13,True,2018-05-24T11:21:08.004880Z,2018-05-24T11:23:58.193132Z,170
31252,10510,62,True,2018-05-24T11:27:07.292636Z,2018-05-24T11:53:54.440082Z,1607
31216,10595,69,False,2018-05-24T11:16:28.731322Z,2018-05-24T11:16:28.731337Z,0
31215,10696,49,True,2018-05-24T11:16:15.575008Z,2018-05-24T11:16:30.824074Z,15
31248,10698,23,False,2018-05-24T11:22:31.292713Z,2018-05-24T11:24:07.776332Z,96
31222,10586,58,False,2018-05-24T11:17:45.489335Z,2018-05-24T11:20:38.506406Z,173
31208,10590,5,False,2018-05-24T11:15:01.001346Z,2018-05-24T11:21:44.287390Z,403
31237,10602,23,False,2018-05-24T11:20:54.991439Z,2018-05-24T11:26:27.360122Z,332
31223,10595,37,False,2018-05-24T11:18:27.306796Z,2018-05-24T11:19:12.898534Z,45
31242,10696,44,False,2018-05-24T11:21:40.183319Z,2018-05-24T11:21:45.562342Z,5
31267,10706,70,True,2018-05-24T12:29:25.436858Z,2018-05-24T12:31:18.803640Z,113
31251,10697,17,True,2018-05-24T11:24:00.351796Z,2018-05-24T11:26:48.376893Z,168
31220,10586,53,True,2018-05-24T11:17:16.445415Z,2018-05-24T11:17:42.945845Z,26
31241,10595,5,False,2018-05-24T11:21:36.041450Z,2018-05-24T11:21:50.058911Z,14
31229,10576,84,False,2018-05-24T11:19:40.564416Z,2018-05-24T11:20:49.754845Z,69
31243,10696,66,False,2018-05-24T11:21:50.621709Z,2018-05-24T11:21:53.117833Z,2
31263,10706,23,True,2018-05-24T12:23:33.061395Z,2018-05-24T12:26:17.706762Z,164
31231,10702,21,False,2018-05-24T11:19:51.085080Z,2018-05-24T11:20:51.768371Z,60
31264,10706,10,True,2018-05-24T12:26:21.959252Z,2018-05-24T12:26:51.612314Z,29
31257,10510,39,True,2018-05-24T11:55:01.710906Z,2018-05-24T11:58:08.347392Z,186
31255,10705,46,False,2018-05-24T11:45:26.567458Z,2018-05-24T11:45:26.567485Z,0
31265,10706,2,True,2018-05-24T12:26:55.281357Z,2018-05-24T12:27:18.798433Z,23
31253,10697,50,False,2018-05-24T11:32:07.556479Z,2018-05-24T11:32:07.556500Z,0
31256,10510,35,True,2018-05-24T11:54:42.749298Z,2018-05-24T12:16:03.970731Z,1281
31268,10706,84,False,2018-05-24T12:31:23.213644Z,2018-05-24T12:33:24.150625Z,120
31274,10708,44,True,2018-05-24T20:35:04.477531Z,2018-05-24T20:35:38.092638Z,33
31275,10708,66,False,2018-05-24T20:35:44.031786Z,2018-05-24T20:35:44.031809Z,0
31276,10633,51,False,2018-05-25T06:02:51.922282Z,2018-05-25T06:02:51.922303Z,0
31269,10707,51,True,2018-05-24T13:55:28.804125Z,2018-05-24T13:55:35.106078Z,6
31289,10709,31,True,2018-05-25T06:04:54.769221Z,2018-05-25T06:05:17.234700Z,22
31270,10707,26,True,2018-05-24T13:55:43.796066Z,2018-05-24T13:55:50.475423Z,6
31277,10709,51,True,2018-05-25T06:03:51.796322Z,2018-05-25T06:04:07.811092Z,16
31271,10707,14,True,2018-05-24T13:55:53.816905Z,2018-05-24T13:56:00.869455Z,7
31292,10715,51,True,2018-05-25T06:05:41.205530Z,2018-05-25T06:06:31.597931Z,50
31300,10709,10,True,2018-05-25T06:06:24.690750Z,2018-05-25T06:06:33.909002Z,9
31288,10713,26,True,2018-05-25T06:04:53.113274Z,2018-05-25T06:05:19.570596Z,26
31272,10707,8,True,2018-05-24T13:56:08.024605Z,2018-05-24T13:56:26.387531Z,18
31278,10710,51,True,2018-05-25T06:04:07.625453Z,2018-05-25T06:06:00.635574Z,113
31281,10712,51,True,2018-05-25T06:04:19.119984Z,2018-05-25T06:04:43.669223Z,24
31273,10707,12,True,2018-05-24T13:56:33.640164Z,2018-05-24T13:57:05.803357Z,32
31290,10709,8,True,2018-05-25T06:05:20.905998Z,2018-05-25T06:06:19.989993Z,59
31291,10713,2,True,2018-05-25T06:05:23.910155Z,2018-05-25T06:05:47.653895Z,23
31280,10711,51,True,2018-05-25T06:04:16.972078Z,2018-05-25T06:04:28.595084Z,11
31283,10713,51,True,2018-05-25T06:04:21.577265Z,2018-05-25T06:04:47.829633Z,26
31304,10715,49,True,2018-05-25T06:06:38.389374Z,2018-05-25T06:07:09.719786Z,31
31279,10709,49,True,2018-05-25T06:04:11.815663Z,2018-05-25T06:04:32.434524Z,20
31284,10711,49,True,2018-05-25T06:04:33.982153Z,2018-05-25T06:05:38.273192Z,64
31295,10711,44,True,2018-05-25T06:06:01.938932Z,2018-05-25T06:06:12.583847Z,10
31286,10709,26,True,2018-05-25T06:04:37.004284Z,2018-05-25T06:04:51.705933Z,14
31287,10712,49,True,2018-05-25T06:04:49.545075Z,2018-05-25T06:06:17.395395Z,87
31298,10711,31,True,2018-05-25T06:06:15.686325Z,2018-05-25T06:06:31.832383Z,16
31299,10712,2,True,2018-05-25T06:06:23.543398Z,2018-05-25T06:06:34.257267Z,10
31285,10714,51,True,2018-05-25T06:04:34.874017Z,2018-05-25T06:05:50.574925Z,75
31293,10711,26,True,2018-05-25T06:05:41.521701Z,2018-05-25T06:05:58.680665Z,17
31303,10709,12,True,2018-05-25T06:06:37.422347Z,2018-05-25T06:06:50.873523Z,13
31297,10714,49,True,2018-05-25T06:06:13.723543Z,2018-05-25T06:07:26.391108Z,72
31308,10712,14,True,2018-05-25T06:07:09.914395Z,2018-05-25T06:07:27.883608Z,17
31305,10712,31,True,2018-05-25T06:06:38.918766Z,2018-05-25T06:07:06.004355Z,27
31294,10713,86,False,2018-05-25T06:05:50.357971Z,2018-05-25T06:07:04.274568Z,73
31301,10711,8,True,2018-05-25T06:06:35.392232Z,2018-05-25T06:07:05.349201Z,29
31307,10711,10,True,2018-05-25T06:07:09.539041Z,2018-05-25T06:07:18.798982Z,9
31309,10717,51,True,2018-05-25T06:07:11.841191Z,2018-05-25T06:07:21.428121Z,9
31310,10715,2,True,2018-05-25T06:07:13.142092Z,2018-05-25T06:07:37.879755Z,24
31315,10712,10,True,2018-05-25T06:07:34.228032Z,2018-05-25T06:07:55.313627Z,21
31311,10711,12,True,2018-05-25T06:07:22.296570Z,2018-05-25T06:07:38.898081Z,16
31296,10710,49,True,2018-05-25T06:06:06.347419Z,2018-05-25T06:07:38.723031Z,92
31302,10716,51,True,2018-05-25T06:06:37.071390Z,2018-05-25T06:07:33.942664Z,56
31316,10713,49,True,2018-05-25T06:07:36.635661Z,2018-05-25T06:07:51.480213Z,14
31313,10718,51,True,2018-05-25T06:07:26.140776Z,2018-05-25T06:08:36.763104Z,70
31314,10714,26,True,2018-05-25T06:07:29.715206Z,2018-05-25T06:08:43.892323Z,74
31306,10709,79,True,2018-05-25T06:07:06.902968Z,2018-05-25T06:09:54.008686Z,167
31282,10633,79,False,2018-05-25T06:04:19.224398Z,2018-05-25T06:21:15.464114Z,1016
31312,10717,44,True,2018-05-25T06:07:25.559701Z,2018-05-25T06:07:36.576551Z,11
31368,10720,26,True,2018-05-25T06:11:13.494106Z,2018-05-25T06:11:49.996400Z,36
31322,10717,8,True,2018-05-25T06:07:54.208560Z,2018-05-25T06:08:51.613272Z,57
31319,10715,14,True,2018-05-25T06:07:42.885867Z,2018-05-25T06:09:26.891222Z,104
31376,10722,51,True,2018-05-25T06:11:37.572331Z,2018-05-25T06:12:15.051308Z,37
31318,10717,14,True,2018-05-25T06:07:42.423846Z,2018-05-25T06:07:51.746623Z,9
31352,10712,19,True,2018-05-25T06:10:21.261219Z,2018-05-25T06:11:32.053012Z,70
31392,10709,11,True,2018-05-25T06:12:26.186981Z,2018-05-25T06:12:59.922731Z,33
31351,10710,8,True,2018-05-25T06:10:20.944000Z,2018-05-25T06:10:58.602199Z,37
31366,10719,10,True,2018-05-25T06:11:05.888467Z,2018-05-25T06:11:15.156472Z,9
31353,10718,26,True,2018-05-25T06:10:21.268045Z,2018-05-25T06:10:36.355782Z,15
31346,10714,10,True,2018-05-25T06:09:49.719929Z,2018-05-25T06:10:07.599492Z,17
31330,10719,44,True,2018-05-25T06:08:36.405725Z,2018-05-25T06:09:00.148299Z,23
31404,10673,49,True,2018-05-25T06:13:15.081896Z,2018-05-25T06:13:34.056920Z,18
31327,10713,10,True,2018-05-25T06:08:19.248233Z,2018-05-25T06:09:00.830650Z,41
31338,10717,12,True,2018-05-25T06:09:19.221186Z,2018-05-25T06:10:36.852732Z,77
31321,10710,44,True,2018-05-25T06:07:43.487225Z,2018-05-25T06:08:05.302506Z,21
31355,10719,49,True,2018-05-25T06:10:28.249729Z,2018-05-25T06:10:37.085727Z,8
31371,10719,12,True,2018-05-25T06:11:18.626954Z,2018-05-25T06:11:35.535356Z,16
31342,10710,66,True,2018-05-25T06:09:28.379243Z,2018-05-25T06:10:11.567856Z,43
31347,10715,8,True,2018-05-25T06:09:52.454319Z,2018-05-25T06:10:38.427312Z,45
31370,10410,51,False,2018-05-25T06:11:18.217978Z,2018-05-25T06:11:18.218006Z,0
31341,10716,2,True,2018-05-25T06:09:27.975985Z,2018-05-25T06:09:42.489730Z,14
31378,10660,44,True,2018-05-25T06:11:41.143807Z,2018-05-25T06:12:07.234677Z,26
31339,10718,49,True,2018-05-25T06:09:19.990642Z,2018-05-25T06:10:14.808541Z,54
31323,10713,14,True,2018-05-25T06:07:56.535590Z,2018-05-25T06:08:15.614988Z,19
31340,10714,14,True,2018-05-25T06:09:26.560766Z,2018-05-25T06:09:45.557515Z,18
31329,10712,79,True,2018-05-25T06:08:36.089483Z,2018-05-25T06:10:15.373024Z,99
31324,10712,8,True,2018-05-25T06:08:00.404917Z,2018-05-25T06:08:17.864189Z,17
31382,10720,44,True,2018-05-25T06:11:53.608491Z,2018-05-25T06:12:16.628112Z,23
31332,10716,26,True,2018-05-25T06:08:52.679025Z,2018-05-25T06:09:15.048136Z,22
31333,10717,10,True,2018-05-25T06:08:54.118779Z,2018-05-25T06:09:15.315038Z,21
31343,10715,67,True,2018-05-25T06:09:31.923714Z,2018-05-25T06:09:48.810641Z,16
31363,10411,26,True,2018-05-25T06:11:00.603335Z,2018-05-25T06:11:19.168201Z,18
31326,10719,51,True,2018-05-25T06:08:10.044215Z,2018-05-25T06:08:28.941418Z,18
31331,10718,44,True,2018-05-25T06:08:42.620845Z,2018-05-25T06:09:16.318411Z,33
31328,10712,12,True,2018-05-25T06:08:20.432389Z,2018-05-25T06:08:32.324448Z,11
31336,10719,26,True,2018-05-25T06:09:13.097593Z,2018-05-25T06:10:22.789379Z,69
31402,10709,70,True,2018-05-25T06:13:03.316342Z,2018-05-25T06:14:11.036200Z,67
31357,10719,31,True,2018-05-25T06:10:40.807573Z,2018-05-25T06:11:03.255191Z,22
31375,10712,11,True,2018-05-25T06:11:35.625938Z,2018-05-25T06:12:16.865931Z,41
31337,10657,61,False,2018-05-25T06:09:17.782644Z,2018-05-25T06:09:17.782660Z,0
31390,10720,2,True,2018-05-25T06:12:25.236918Z,2018-05-25T06:12:40.871684Z,15
31354,10411,51,True,2018-05-25T06:10:25.027829Z,2018-05-25T06:10:46.405655Z,21
31369,10709,1,True,2018-05-25T06:11:14.454356Z,2018-05-25T06:12:17.698360Z,63
31317,10716,49,True,2018-05-25T06:07:40.867026Z,2018-05-25T06:08:48.266055Z,67
31350,10714,8,True,2018-05-25T06:10:20.582995Z,2018-05-25T06:12:08.729097Z,108
31389,10660,26,True,2018-05-25T06:12:24.698472Z,2018-05-25T06:12:48.404298Z,23
31384,10718,8,True,2018-05-25T06:12:01.632661Z,2018-05-25T06:12:18.385967Z,16
31396,10673,51,True,2018-05-25T06:12:38.520728Z,2018-05-25T06:13:00.015835Z,21
31320,10711,79,True,2018-05-25T06:07:43.369135Z,2018-05-25T06:09:59.221133Z,135
31360,10720,51,True,2018-05-25T06:10:48.069197Z,2018-05-25T06:11:05.641885Z,17
31334,10714,2,True,2018-05-25T06:08:58.977784Z,2018-05-25T06:09:23.429395Z,24
31335,10713,8,True,2018-05-25T06:09:04.583957Z,2018-05-25T06:09:23.690227Z,19
31325,10710,2,True,2018-05-25T06:08:08.575718Z,2018-05-25T06:09:24.986461Z,76
31383,10710,12,True,2018-05-25T06:11:57.470024Z,2018-05-25T06:12:19.949231Z,22
31344,10713,12,True,2018-05-25T06:09:33.486087Z,2018-05-25T06:10:49.421870Z,75
31385,10721,66,True,2018-05-25T06:12:15.625326Z,2018-05-25T06:13:09.890087Z,54
31356,10718,86,True,2018-05-25T06:10:39.151930Z,2018-05-25T06:11:09.021264Z,29
31381,10721,2,True,2018-05-25T06:11:52.408558Z,2018-05-25T06:12:11.186303Z,18
31348,10709,23,True,2018-05-25T06:09:57.787826Z,2018-05-25T06:11:10.114772Z,72
31386,10414,49,True,2018-05-25T06:12:21.252009Z,2018-05-25T06:13:33.312646Z,72
31373,10718,10,True,2018-05-25T06:11:30.926313Z,2018-05-25T06:11:59.423856Z,28
31367,10718,31,True,2018-05-25T06:11:12.323531Z,2018-05-25T06:11:27.713471Z,15
31372,10411,2,True,2018-05-25T06:11:26.821288Z,2018-05-25T06:11:46.046088Z,19
31374,10721,51,True,2018-05-25T06:11:33.029022Z,2018-05-25T06:11:47.176662Z,14
31359,10715,10,True,2018-05-25T06:10:42.800914Z,2018-05-25T06:10:53.957417Z,11
31398,10722,31,True,2018-05-25T06:12:48.472422Z,2018-05-25T06:13:15.193169Z,26
31388,10718,12,True,2018-05-25T06:12:24.576576Z,2018-05-25T06:12:36.019915Z,11
31364,10710,10,True,2018-05-25T06:11:02.726023Z,2018-05-25T06:11:48.603523Z,45
31365,10660,51,True,2018-05-25T06:11:03.748321Z,2018-05-25T06:11:30.434836Z,26
31379,10414,51,True,2018-05-25T06:11:49.692035Z,2018-05-25T06:12:12.014240Z,22
31394,10722,49,True,2018-05-25T06:12:27.859258Z,2018-05-25T06:12:43.011875Z,15
31405,10720,8,True,2018-05-25T06:13:15.322898Z,2018-05-25T06:14:28.687373Z,73
31349,10711,19,True,2018-05-25T06:10:12.519638Z,2018-05-25T06:14:42.902028Z,270
31401,10723,51,True,2018-05-25T06:12:57.155009Z,2018-05-25T06:13:15.779091Z,18
31400,10660,31,True,2018-05-25T06:12:55.389788Z,2018-05-25T06:13:43.793170Z,48
31397,10720,14,True,2018-05-25T06:12:45.601245Z,2018-05-25T06:13:07.624111Z,22
31413,10721,8,True,2018-05-25T06:13:45.252455Z,2018-05-25T06:14:32.789224Z,47
31407,10722,86,True,2018-05-25T06:13:21.103841Z,2018-05-25T06:14:10.433096Z,49
31387,10714,12,True,2018-05-25T06:12:23.278391Z,2018-05-25T06:12:47.289393Z,24
31395,10718,79,True,2018-05-25T06:12:38.125314Z,2018-05-25T06:13:38.063464Z,59
31362,10715,12,True,2018-05-25T06:10:59.708529Z,2018-05-25T06:13:26.844705Z,147
31393,10710,6,True,2018-05-25T06:12:26.611064Z,2018-05-25T06:14:09.621577Z,103
31411,10673,2,True,2018-05-25T06:13:41.426917Z,2018-05-25T06:14:04.866969Z,23
31391,10712,13,True,2018-05-25T06:12:25.555390Z,2018-05-25T06:13:45.683044Z,80
31403,10658,51,True,2018-05-25T06:13:10.925734Z,2018-05-25T06:13:28.408941Z,17
31429,10658,31,True,2018-05-25T06:14:43.409825Z,2018-05-25T06:17:50.084008Z,186
31380,10411,66,True,2018-05-25T06:11:50.356299Z,2018-05-25T06:13:24.957404Z,94
31421,10411,31,True,2018-05-25T06:14:18.617791Z,2018-05-25T06:14:39.661737Z,21
31409,10411,67,True,2018-05-25T06:13:29.553555Z,2018-05-25T06:14:13.734243Z,44
31399,10714,6,True,2018-05-25T06:12:51.257098Z,2018-05-25T06:15:06.637643Z,135
31406,10721,86,True,2018-05-25T06:13:16.066491Z,2018-05-25T06:13:38.998703Z,22
31415,10712,71,True,2018-05-25T06:13:49.894049Z,2018-05-25T06:14:25.345658Z,35
31428,10660,8,True,2018-05-25T06:14:39.613861Z,2018-05-25T06:15:15.909566Z,36
31416,10660,86,True,2018-05-25T06:13:50.762683Z,2018-05-25T06:14:30.140033Z,39
31408,10723,49,True,2018-05-25T06:13:21.586585Z,2018-05-25T06:14:24.987905Z,63
31412,10414,44,True,2018-05-25T06:13:45.030563Z,2018-05-25T06:14:25.544833Z,40
31345,10716,66,True,2018-05-25T06:09:46.287083Z,2018-05-25T06:15:52.905039Z,366
31419,10710,11,True,2018-05-25T06:14:14.200784Z,2018-05-25T06:20:57.041524Z,402
31358,10717,23,True,2018-05-25T06:10:42.547389Z,2018-05-25T06:15:35.404267Z,292
31418,10658,2,True,2018-05-25T06:14:12.793531Z,2018-05-25T06:14:37.078457Z,24
31361,10713,19,True,2018-05-25T06:10:53.582649Z,2018-05-25T06:16:56.321106Z,362
31425,10720,10,True,2018-05-25T06:14:33.732218Z,2018-05-25T06:15:00.278962Z,26
31420,10722,14,True,2018-05-25T06:14:16.910580Z,2018-05-25T06:14:49.025565Z,32
31426,10414,26,True,2018-05-25T06:14:36.490221Z,2018-05-25T06:15:11.859602Z,35
31424,10709,76,True,2018-05-25T06:14:31.406703Z,2018-05-25T06:16:12.227036Z,100
31414,10718,1,True,2018-05-25T06:13:47.482916Z,2018-05-25T06:15:51.412066Z,123
31427,10721,10,True,2018-05-25T06:14:39.552331Z,2018-05-25T06:14:53.575315Z,14
31410,10715,6,True,2018-05-25T06:13:30.617640Z,2018-05-25T06:16:28.418290Z,177
31422,10723,26,True,2018-05-25T06:14:30.581947Z,2018-05-25T06:15:12.964264Z,42
31377,10719,19,True,2018-05-25T06:11:40.391833Z,2018-05-25T06:17:52.815044Z,372
31431,10711,1,True,2018-05-25T06:14:47.128963Z,2018-05-25T06:15:53.331611Z,66
31423,10712,21,True,2018-05-25T06:14:31.203793Z,2018-05-25T06:20:41.161931Z,369
31461,10673,31,True,2018-05-25T06:16:55.522403Z,2018-05-25T06:18:00.599636Z,65
31446,10711,11,True,2018-05-25T06:15:57.182228Z,2018-05-25T06:16:24.701510Z,27
31434,10720,12,True,2018-05-25T06:15:09.981554Z,2018-05-25T06:15:54.845392Z,44
31468,10658,86,True,2018-05-25T06:17:56.145109Z,2018-05-25T06:18:41.810066Z,45
31505,10718,57,True,2018-05-25T06:22:57.218943Z,2018-05-25T06:23:45.262888Z,48
31478,10673,8,True,2018-05-25T06:18:45.157855Z,2018-05-25T06:22:11.867523Z,206
31442,10723,14,True,2018-05-25T06:15:42.419109Z,2018-05-25T06:15:58.677623Z,16
31450,10722,12,True,2018-05-25T06:16:07.233025Z,2018-05-25T06:16:27.421550Z,20
31488,10717,1,True,2018-05-25T06:20:51.489807Z,2018-05-25T06:23:30.969850Z,159
31440,10722,8,True,2018-05-25T06:15:29.241254Z,2018-05-25T06:16:01.008697Z,31
31441,10717,19,True,2018-05-25T06:15:39.606722Z,2018-05-25T06:18:24.984583Z,165
31483,10709,21,True,2018-05-25T06:19:55.931421Z,2018-05-25T06:20:44.717047Z,48
31501,10673,10,True,2018-05-25T06:22:17.774302Z,2018-05-25T06:22:47.706771Z,29
31433,10721,12,True,2018-05-25T06:15:03.815091Z,2018-05-25T06:15:19.340247Z,15
31475,10414,67,True,2018-05-25T06:18:22.378604Z,2018-05-25T06:20:45.671673Z,143
31492,10715,11,True,2018-05-25T06:21:04.816944Z,2018-05-25T06:21:29.714256Z,24
31456,10711,71,True,2018-05-25T06:16:28.205091Z,2018-05-25T06:18:06.988816Z,98
31432,10722,10,True,2018-05-25T06:14:54.226515Z,2018-05-25T06:15:25.044067Z,30
31457,10715,19,True,2018-05-25T06:16:32.220649Z,2018-05-25T06:17:25.442785Z,53
31430,10411,8,True,2018-05-25T06:14:47.009998Z,2018-05-25T06:16:08.660210Z,81
31459,10723,8,True,2018-05-25T06:16:46.100114Z,2018-05-25T06:18:08.431693Z,82
31476,10717,79,True,2018-05-25T06:18:29.974229Z,2018-05-25T06:20:47.365743Z,137
31474,10711,76,True,2018-05-25T06:18:13.521928Z,2018-05-25T06:18:49.310795Z,35
31453,10709,18,True,2018-05-25T06:16:16.344134Z,2018-05-25T06:19:51.060446Z,214
31444,10718,11,True,2018-05-25T06:15:56.519710Z,2018-05-25T06:16:11.851400Z,15
31470,10719,79,True,2018-05-25T06:18:02.585861Z,2018-05-25T06:21:05.135781Z,182
31454,10716,8,True,2018-05-25T06:16:18.935070Z,2018-05-25T06:16:40.887147Z,21
31471,10411,23,True,2018-05-25T06:18:03.631262Z,2018-05-25T06:19:22.470002Z,78
31502,10709,3,True,2018-05-25T06:22:33.633317Z,2018-05-25T06:22:58.702209Z,25
31449,10723,10,True,2018-05-25T06:16:01.694025Z,2018-05-25T06:16:42.280413Z,40
31480,10711,46,True,2018-05-25T06:18:53.066564Z,2018-05-25T06:21:17.379840Z,144
31435,10723,2,True,2018-05-25T06:15:18.900361Z,2018-05-25T06:15:39.569460Z,20
31484,10658,14,True,2018-05-25T06:20:12.863244Z,2018-05-25T06:20:32.784490Z,19
31438,10660,10,True,2018-05-25T06:15:24.342550Z,2018-05-25T06:15:39.649993Z,15
31494,10709,53,True,2018-05-25T06:21:09.963303Z,2018-05-25T06:22:27.827856Z,77
31458,10722,23,True,2018-05-25T06:16:35.527671Z,2018-05-25T06:17:35.172055Z,59
31447,10716,31,True,2018-05-25T06:15:58.431581Z,2018-05-25T06:16:15.593567Z,17
31485,10713,23,True,2018-05-25T06:20:31.001524Z,2018-05-25T06:23:58.832532Z,207
31417,10673,67,True,2018-05-25T06:14:11.647231Z,2018-05-25T06:15:47.543823Z,95
31460,10716,12,True,2018-05-25T06:16:46.420104Z,2018-05-25T06:17:07.817838Z,21
31464,10414,14,True,2018-05-25T06:17:27.044074Z,2018-05-25T06:18:13.976845Z,46
31521,10719,11,True,2018-05-25T06:24:47.423707Z,2018-05-25T06:25:12.764890Z,25
31462,10411,12,True,2018-05-25T06:16:56.852369Z,2018-05-25T06:17:55.308659Z,58
31443,10673,14,True,2018-05-25T06:15:54.369731Z,2018-05-25T06:16:48.117352Z,53
31473,10723,12,True,2018-05-25T06:18:11.650008Z,2018-05-25T06:18:37.445674Z,25
31523,10716,11,True,2018-05-25T06:25:04.984880Z,2018-05-25T06:26:47.267316Z,102
31499,10710,76,True,2018-05-25T06:21:49.675958Z,2018-05-25T06:24:29.014200Z,159
31445,10660,12,True,2018-05-25T06:15:56.761290Z,2018-05-25T06:16:20.655004Z,23
31515,10711,3,True,2018-05-25T06:24:20.152557Z,2018-05-25T06:24:41.731310Z,21
31469,10718,13,True,2018-05-25T06:18:01.498968Z,2018-05-25T06:18:56.117236Z,54
31436,10714,79,True,2018-05-25T06:15:20.103619Z,2018-05-25T06:21:20.749872Z,360
31437,10414,2,True,2018-05-25T06:15:22.252447Z,2018-05-25T06:17:11.335109Z,109
31452,10411,10,True,2018-05-25T06:16:15.329810Z,2018-05-25T06:16:52.331423Z,37
31451,10718,84,True,2018-05-25T06:16:15.140535Z,2018-05-25T06:17:57.438025Z,102
31472,10673,86,True,2018-05-25T06:18:07.398973Z,2018-05-25T06:18:38.950116Z,31
31504,10673,12,True,2018-05-25T06:22:57.011607Z,2018-05-25T06:23:39.991924Z,42
31513,10713,6,True,2018-05-25T06:24:03.145968Z,2018-05-25T06:29:20.103010Z,316
31486,10658,10,True,2018-05-25T06:20:40.154033Z,2018-05-25T06:21:33.760844Z,53
31448,10720,79,True,2018-05-25T06:15:59.996358Z,2018-05-25T06:20:59.000718Z,299
31479,10658,67,True,2018-05-25T06:18:47.240946Z,2018-05-25T06:19:59.356292Z,72
31490,10710,1,True,2018-05-25T06:21:00.910616Z,2018-05-25T06:21:46.374215Z,45
31496,10711,18,True,2018-05-25T06:21:21.751493Z,2018-05-25T06:23:34.986799Z,133
31493,10719,6,True,2018-05-25T06:21:08.542945Z,2018-05-25T06:24:08.060007Z,179
31466,10713,79,True,2018-05-25T06:17:39.969393Z,2018-05-25T06:19:59.957031Z,139
31439,10721,23,False,2018-05-25T06:15:24.781868Z,2018-05-25T06:40:44.228498Z,1519
31465,10715,1,True,2018-05-25T06:17:28.590475Z,2018-05-25T06:21:00.477781Z,211
31481,10718,21,True,2018-05-25T06:18:58.476183Z,2018-05-25T06:22:54.489100Z,236
31520,10718,3,True,2018-05-25T06:24:47.198470Z,2018-05-25T06:25:35.705780Z,48
31455,10660,23,True,2018-05-25T06:16:26.723603Z,2018-05-25T06:21:12.966208Z,286
